"B1R1,C,2","B1R2,C,2","B1R4,C,3","B1R5,C,3","B1R6,C,1","B1R7,C,1","B1R8,C,1","B1R9,C,1","B7R1AK2,N,2,0","B7R1AK3,N,2,0","B7R1AK4,N,2,0","B7R1AK5,N,2,0","FILLER_ID,C,3","REC_TYPE,C,1"
53,03,100,020,2,2,2,3,0,3,0,3,000,6
53,03,110,001,2,2,1,2,0,1,0,1,000,6
53,03,110,002,2,2,1,2,0,1,0,1,000,6
53,03,110,003,2,2,1,2,0,1,0,1,000,6
53,03,110,004,2,2,1,2,0,0,0,0,000,6
53,03,110,005,2,2,1,3,0,1,0,1,000,6
53,03,110,006,2,2,1,2,0,1,0,1,000,6
53,03,110,007,2,2,1,3,0,0,0,0,000,6
53,03,110,008,2,2,1,3,0,1,0,1,000,6
53,03,110,009,2,2,1,3,0,1,0,1,000,6
53,03,110,010,2,2,1,2,0,1,0,1,000,6
53,03,110,011,2,2,1,3,0,1,0,1,000,6
53,03,110,012,2,2,1,2,0,2,0,2,000,6
53,03,110,013,2,2,1,3,0,1,0,1,000,6
53,03,110,014,2,2,1,3,0,0,0,0,000,6
53,03,110,015,2,2,1,2,0,1,0,1,000,6
53,03,110,016,2,2,1,2,0,1,0,1,000,6
53,03,110,017,2,2,1,2,0,1,0,1,000,6
53,03,110,018,2,2,1,2,0,1,0,1,000,6
53,03,110,019,2,2,1,2,0,1,0,1,000,6
53,03,110,020,2,2,1,2,0,0,0,0,000,6
53,03,110,021,2,2,1,2,0,1,0,1,000,6
53,03,110,022,2,2,1,3,0,1,0,1,000,6
53,03,110,023,2,2,1,2,0,0,0,0,000,6
53,03,120,001,2,2,1,2,0,0,0,0,000,6
53,03,120,002,2,2,1,2,0,0,0,0,000,6
53,03,120,003,2,2,1,2,0,0,0,0,000,6
53,03,120,004,2,2,1,2,0,0,0,0,000,6
53,03,120,005,2,2,1,2,0,0,0,0,000,6
53,03,120,006,2,2,1,2,0,0,0,0,000,6
53,03,120,007,2,2,1,2,0,0,0,0,000,6
53,03,120,008,2,2,1,2,0,0,0,0,000,6
53,03,120,009,2,2,1,2,0,0,0,0,000,6
53,03,120,010,2,2,1,2,0,0,0,0,000,6
53,03,120,011,2,2,1,2,0,0,0,0,000,6
53,03,120,012,2,2,1,2,0,0,0,0,000,6
53,03,120,013,2,2,1,2,0,0,0,0,000,6
53,03,120,014,2,2,1,2,0,0,0,0,000,6
53,03,120,015,2,2,1,2,0,2,0,2,000,6
53,03,120,016,2,2,1,2,0,1,0,1,000,6
53,03,120,017,2,2,1,2,0,0,0,0,000,6
53,03,120,018,2,2,1,2,0,0,0,0,000,6
53,03,120,019,2,2,1,2,0,2,0,2,000,6
53,03,120,020,2,2,1,2,0,0,0,0,000,6
53,03,120,021,2,2,1,2,0,0,0,0,000,6
53,03,120,022,2,2,1,2,0,0,0,0,000,6
53,03,120,023,2,2,1,2,0,0,0,0,000,6
53,03,120,024,2,2,1,2,0,0,0,0,000,6
53,03,120,025,2,2,1,2,0,0,0,0,000,6
53,03,130,001,2,2,1,2,0,0,0,0,000,6
53,03,130,002,2,2,1,2,0,0,0,0,000,6
53,03,130,003,2,2,1,3,0,0,0,0,000,6
53,03,130,004,2,2,1,2,0,0,0,0,000,6
53,03,130,005,2,2,1,2,0,0,0,0,000,6
53,03,130,006,2,2,1,3,0,1,0,1,000,6
53,03,130,007,2,2,1,2,0,0,0,0,000,6
53,03,130,008,2,2,1,2,0,0,0,0,000,6
53,03,130,009,2,2,1,2,0,0,0,0,000,6
53,03,130,010,2,2,1,2,0,0,0,0,000,6
53,03,130,011,2,2,1,2,0,0,0,0,000,6
53,03,130,012,2,2,1,3,0,0,0,0,000,6
53,03,130,013,2,2,1,3,0,0,0,0,000,6
53,03,130,014,2,2,1,3,0,0,0,0,000,6
53,03,130,015,2,2,1,2,0,0,0,0,000,6
53,03,130,016,2,2,1,1,0,0,0,0,000,6
53,03,130,017,2,2,1,2,0,0,0,0,000,6
53,03,140,001,2,2,1,1,0,0,0,0,000,6
53,03,140,002,2,2,1,2,0,0,0,0,000,6
53,03,140,003,2,2,1,2,0,0,0,0,000,6
53,03,140,004,2,2,1,2,0,0,0,0,000,6
53,03,140,005,2,2,1,2,0,0,0,0,000,6
53,03,140,006,2,2,1,2,0,0,0,0,000,6
53,03,140,007,2,2,1,2,0,0,0,0,000,6
53,03,140,008,2,2,1,2,0,0,0,0,000,6
53,03,140,009,2,2,1,2,1,0,1,0,000,6
53,03,140,010,2,2,1,2,0,0,0,0,000,6
53,03,140,011,2,2,1,1,0,0,0,0,000,6
53,03,140,012,2,2,1,1,0,0,0,0,000,6
53,03,140,013,2,2,1,1,0,0,0,0,000,6
53,03,140,014,2,2,1,2,0,0,0,0,000,6
53,03,150,001,2,2,1,1,0,0,0,0,000,6
53,03,150,002,2,2,1,1,0,0,0,0,000,6
53,03,150,003,2,2,1,1,0,0,0,0,000,6
53,03,150,004,2,2,1,1,0,0,0,0,000,6
53,03,150,005,2,2,1,1,0,0,0,0,000,6
53,03,150,006,2,2,1,1,0,0,0,0,000,6
53,03,150,007,2,2,1,1,0,0,0,0,000,6
53,03,150,008,2,2,1,1,0,0,0,0,000,6
53,03,150,009,2,2,1,3,0,0,0,0,000,6
53,03,150,010,2,2,1,1,0,0,0,0,000,6
53,03,150,011,2,2,1,3,0,0,0,0,000,6
53,03,150,012,2,2,1,3,0,0,0,0,000,6
53,03,150,013,2,2,1,1,0,0,0,0,000,6
53,03,150,014,2,2,1,1,0,0,0,0,000,6
53,03,150,015,2,2,1,1,0,0,0,0,000,6
53,03,710,001,1,2,2,3,0,3,0,3,000,6
53,03,710,002,1,2,2,3,0,3,0,3,000,6
53,03,710,003,1,2,2,3,1,2,1,2,000,6
53,03,710,004,1,2,2,3,0,1,0,1,000,6
53,03,710,005,1,2,2,3,0,1,0,1,000,6
53,03,710,006,1,2,2,3,0,1,0,1,000,6
53,03,710,007,1,2,2,2,0,1,0,1,000,6
53,03,710,008,1,2,2,3,0,1,0,1,000,6
53,03,710,009,1,2,2,3,0,1,0,1,000,6
53,03,710,010,1,2,2,2,0,1,0,1,000,6
53,03,710,011,1,2,2,2,0,0,0,0,000,6
53,03,710,012,1,2,2,2,0,2,0,2,000,6
53,03,720,001,1,2,2,3,0,0,0,0,000,6
53,03,720,002,1,2,2,3,0,1,0,1,000,6
53,03,720,003,1,2,2,3,0,1,0,1,000,6
53,03,720,004,1,2,2,3,0,1,0,1,000,6
53,03,720,005,1,2,2,3,0,0,0,0,000,6
53,03,720,006,1,2,2,3,0,1,0,1,000,6
53,03,720,007,1,2,2,3,0,0,0,0,000,6
53,03,720,008,1,2,2,3,0,2,0,2,000,6
53,03,720,009,1,2,2,3,0,0,0,0,000,6
53,03,720,010,1,2,2,3,0,1,0,1,000,6
53,03,720,011,1,2,2,3,0,1,0,1,000,6
53,03,720,012,1,2,2,3,0,6,0,6,000,6
53,03,720,013,1,2,2,3,0,1,0,1,000,6
53,04,010,001,2,2,1,1,0,0,0,0,000,6
53,04,010,002,2,2,1,2,0,0,0,0,000,6
53,04,010,003,2,1,1,1,0,0,0,0,000,6
53,04,010,004,2,2,1,2,0,0,0,0,000,6
53,04,010,005,2,2,1,2,0,0,0,0,000,6
53,04,010,006,2,2,1,2,0,2,0,2,000,6
53,04,010,007,2,2,1,3,0,1,0,1,000,6
53,04,010,008,2,2,1,1,0,0,0,0,000,6
53,04,010,009,2,2,1,2,1,1,1,1,000,6
53,04,010,010,2,2,1,2,1,0,1,0,000,6
53,04,010,011,2,2,1,3,0,1,0,1,000,6
53,04,010,012,2,2,1,2,0,0,0,0,000,6
53,04,010,013,2,2,1,1,2,0,2,0,000,6
53,04,010,014,2,2,1,3,0,0,0,0,000,6
53,04,010,015,2,2,1,1,1,0,1,0,000,6
53,04,010,016,2,2,1,2,0,0,0,0,000,6
53,04,010,017,2,2,1,1,0,1,0,1,000,6
53,04,010,018,2,3,1,3,0,0,0,0,000,6
53,04,010,019,2,2,1,1,0,0,0,0,000,6
53,04,010,020,2,2,1,2,0,0,0,0,000,6
53,04,020,001,2,2,1,2,0,0,0,0,000,6
53,04,020,002,2,2,1,1,0,0,0,0,000,6
53,04,020,003,2,2,1,1,0,0,0,0,000,6
53,04,020,004,2,2,1,1,0,0,0,0,000,6
53,04,020,005,2,2,1,1,0,1,0,1,000,6
53,04,020,006,1,2,2,3,0,5,0,5,000,6
53,04,020,007,2,2,1,1,0,0,0,0,000,6
53,04,020,008,2,2,1,1,0,0,0,0,000,6
53,04,020,009,2,2,1,1,0,1,0,1,000,6
53,04,020,010,2,2,1,1,0,0,0,0,000,6
53,04,020,011,2,2,1,1,0,0,0,0,000,6
53,04,020,012,2,2,1,1,0,0,0,0,000,6
53,04,020,013,2,2,1,1,0,0,0,0,000,6
53,04,020,014,2,2,1,1,0,0,0,0,000,6
53,04,020,015,2,2,1,1,0,0,0,0,000,6
53,04,030,001,2,2,1,3,0,0,0,0,000,6
53,04,030,002,2,2,1,3,0,0,0,0,000,6
53,04,030,003,2,2,1,2,0,0,0,0,000,6
53,04,030,004,2,2,1,2,0,0,0,0,000,6
53,04,030,005,2,2,1,3,0,1,0,1,000,6
53,04,030,006,1,2,2,3,0,3,0,3,000,6
53,04,030,007,2,2,2,2,0,1,0,1,000,6
53,04,030,008,2,2,1,2,0,1,0,1,000,6
53,04,030,009,2,2,1,2,0,0,0,0,000,6
53,04,030,010,2,2,1,3,0,0,0,0,000,6
53,04,030,011,2,2,1,3,0,1,0,1,000,6
53,04,030,012,2,2,1,2,0,0,0,0,000,6
53,04,030,013,2,2,1,2,0,0,0,0,000,6
53,04,030,014,2,2,1,3,0,1,0,1,000,6
53,04,030,015,2,2,1,3,0,0,0,0,000,6
53,04,030,016,2,2,1,2,0,0,0,0,000,6
53,04,040,001,2,2,1,2,0,0,0,0,000,6
53,04,040,002,2,2,1,3,0,0,0,0,000,6
53,04,040,003,2,2,1,2,0,0,0,0,000,6
53,04,040,004,2,2,1,2,0,0,0,0,000,6
53,04,040,005,2,2,1,2,0,0,0,0,000,6
53,04,040,006,2,2,1,2,0,0,0,0,000,6
53,04,040,007,2,2,1,2,0,0,0,0,000,6
53,04,040,008,2,2,1,2,0,0,0,0,000,6
53,04,040,009,2,2,1,2,0,0,0,0,000,6
53,04,040,010,2,2,1,2,0,0,0,0,000,6
53,04,040,011,2,2,1,2,0,0,0,0,000,6
53,04,040,012,2,2,1,2,0,0,0,0,000,6
53,04,040,013,2,2,1,2,0,0,0,0,000,6
53,04,040,014,2,2,1,2,0,0,0,0,000,6
53,04,040,015,2,2,1,2,0,0,0,0,000,6
53,04,040,016,2,2,1,2,0,0,0,0,000,6
53,04,040,017,2,2,1,2,0,0,0,0,000,6
53,04,040,018,2,2,1,2,1,0,1,0,000,6
53,04,040,019,2,2,1,2,0,0,0,0,000,6
53,04,040,020,2,2,1,2,0,0,0,0,000,6
53,04,040,021,2,2,1,2,3,0,3,0,000,6
53,04,040,022,2,2,1,2,0,0,0,0,000,6
53,04,040,023,2,2,1,2,0,0,0,0,000,6
53,04,040,024,2,2,1,2,0,0,0,0,000,6
53,04,040,025,2,2,1,2,0,0,0,0,000,6
53,04,040,026,2,2,1,2,0,0,0,0,000,6
53,04,040,027,2,2,1,1,0,0,0,0,000,6
53,04,050,001,2,2,1,1,0,0,0,0,000,6
53,04,050,002,2,2,1,2,0,0,0,0,000,6
53,04,050,003,2,2,1,1,0,0,0,0,000,6
53,04,050,004,2,2,1,2,0,0,0,0,000,6
53,04,050,005,2,2,1,2,0,0,0,0,000,6
53,04,050,006,2,2,1,2,0,0,0,0,000,6
53,04,050,007,2,2,1,2,0,0,0,0,000,6
53,04,050,008,2,2,1,2,0,0,0,0,000,6
53,04,050,009,2,2,1,2,0,0,0,0,000,6
53,04,050,010,2,2,1,2,1,1,1,1,000,6
53,04,050,011,2,2,1,1,0,0,0,0,000,6
53,04,050,012,2,2,1,1,0,0,0,0,000,6
53,04,050,013,2,2,1,2,0,0,0,0,000,6
53,04,050,014,2,2,1,2,0,0,0,0,000,6
53,04,050,015,2,2,1,2,0,0,0,0,000,6
53,04,050,016,2,2,1,2,0,0,0,0,000,6
53,04,050,017,2,2,1,2,0,0,0,0,000,6
53,04,050,018,2,2,1,2,0,0,0,0,000,6
53,04,050,019,2,2,2,3,0,3,0,3,000,6
53,04,050,020,2,2,1,1,0,0,0,0,000,6
53,04,050,021,2,2,1,2,0,0,0,0,000,6
53,04,050,022,2,2,1,2,0,0,0,0,000,6
53,04,050,023,2,2,1,2,0,0,0,0,000,6
53,04,050,024,2,2,1,1,0,0,0,0,000,6
53,04,050,025,2,2,1,2,0,0,0,0,000,6
53,04,050,026,2,2,1,2,0,0,0,0,000,6
53,04,060,001,2,2,1,2,0,0,0,0,000,6
53,04,060,002,2,2,1,2,0,0,0,0,000,6
53,04,060,003,2,2,1,1,0,0,0,0,000,6
53,04,060,004,2,2,1,1,0,0,0,0,000,6
53,04,060,005,2,2,1,2,0,0,0,0,000,6
53,04,060,006,2,2,1,2,0,0,0,0,000,6
53,04,060,007,2,2,1,2,0,0,0,0,000,6
53,04,060,008,2,2,1,2,0,0,0,0,000,6
53,04,060,009,2,2,1,2,0,0,0,0,000,6
53,04,060,010,2,2,1,2,0,0,0,0,000,6
53,04,060,011,2,2,1,2,0,0,0,0,000,6
53,04,060,012,2,2,1,2,2,0,2,0,000,6
53,04,060,013,2,2,1,1,1,1,1,1,000,6
53,04,060,014,2,2,1,2,0,0,0,0,000,6
53,04,060,015,2,2,1,3,0,0,0,0,000,6
53,04,060,016,2,2,1,2,0,0,0,0,000,6
53,04,060,017,2,2,1,2,0,0,0,0,000,6
53,04,060,018,2,2,1,2,0,0,0,0,000,6
53,04,060,019,2,2,1,1,0,0,0,0,000,6
53,04,060,020,2,2,1,2,0,0,0,0,000,6
53,04,060,021,2,2,1,1,0,0,0,0,000,6
53,04,060,022,2,2,1,1,0,0,0,0,000,6
53,04,060,023,2,2,1,1,0,0,0,0,000,6
53,04,070,001,2,2,1,3,0,1,0,1,000,6
53,04,070,002,2,2,1,2,0,0,0,0,000,6
53,04,070,003,2,2,1,2,0,0,0,0,000,6
53,04,070,004,2,2,1,2,0,0,0,0,000,6
53,04,070,005,2,2,1,1,1,0,1,0,000,6
53,04,070,006,2,2,1,2,0,0,0,0,000,6
53,04,070,007,2,2,1,1,0,0,0,0,000,6
53,04,070,008,2,2,1,2,0,0,0,0,000,6
53,04,070,009,2,2,1,2,0,0,0,0,000,6
53,04,070,010,2,2,1,2,0,0,0,0,000,6
53,04,070,011,2,2,1,1,0,1,0,1,000,6
53,04,070,012,2,2,1,2,0,0,0,0,000,6
53,04,070,013,2,2,1,2,0,0,0,0,000,6
53,04,070,014,2,2,1,1,0,0,0,0,000,6
53,04,070,015,2,2,1,2,0,0,0,0,000,6
53,04,070,016,2,2,1,1,0,0,0,0,000,6
53,04,070,017,2,2,1,1,0,0,0,0,000,6
53,04,070,018,2,2,1,2,0,0,0,0,000,6
53,04,070,019,2,2,1,1,0,0,0,0,000,6
53,04,070,020,2,2,1,2,0,0,0,0,000,6
53,04,070,021,2,2,1,2,0,0,0,0,000,6
53,04,070,022,2,2,1,2,0,0,0,0,000,6
53,04,070,023,2,2,1,2,0,0,0,0,000,6
53,04,070,024,2,2,1,2,0,0,0,0,000,6
53,04,070,025,2,2,1,1,0,0,0,0,000,6
53,04,070,026,2,2,1,2,0,0,0,0,000,6
53,04,080,001,2,2,1,3,0,0,0,0,000,6
53,04,080,002,2,2,1,2,0,0,0,0,000,6
53,04,080,003,2,2,1,2,0,0,0,0,000,6
53,04,080,004,2,2,1,2,0,0,0,0,000,6
53,04,080,005,2,2,1,2,0,0,0,0,000,6
53,04,080,006,2,2,1,3,0,0,0,0,000,6
53,04,080,007,2,2,1,3,0,0,0,0,000,6
53,04,080,008,2,2,1,2,0,0,0,0,000,6
53,04,080,009,2,2,1,2,0,2,0,2,000,6
53,04,080,010,2,2,1,2,0,0,0,0,000,6
53,04,080,011,2,2,1,2,0,0,0,0,000,6
53,04,080,012,2,2,1,2,0,0,0,0,000,6
53,04,080,013,2,2,1,2,0,0,0,0,000,6
53,05,010,001,2,2,1,2,0,0,0,0,000,6
53,05,010,002,2,2,1,3,0,0,0,0,000,6
53,05,010,003,2,2,1,3,0,0,0,1,000,6
53,05,010,004,2,2,1,2,0,0,0,0,000,6
53,05,010,005,2,2,1,2,0,0,0,0,000,6
53,05,010,006,2,2,1,3,0,0,0,0,000,6
53,05,010,007,2,2,1,2,0,0,0,0,000,6
53,05,010,008,2,2,1,2,0,0,0,0,000,6
53,05,010,009,2,2,1,2,0,0,0,0,000,6
53,05,010,010,2,2,1,3,0,0,0,0,000,6
53,05,010,011,2,2,1,2,0,0,0,0,000,6
53,05,010,012,2,2,1,2,0,0,0,0,000,6
53,05,010,013,2,2,1,2,0,0,0,0,000,6
53,05,010,014,2,2,1,2,0,0,0,0,000,6
53,05,010,015,2,2,1,2,0,0,0,0,000,6
53,05,010,016,2,2,1,2,0,0,0,0,000,6
53,05,010,017,2,2,1,2,0,0,0,0,000,6
53,05,010,018,2,2,1,2,0,0,0,0,000,6
53,05,010,019,2,2,1,2,0,0,0,0,000,6
53,05,020,001,2,2,1,2,0,0,0,0,000,6
53,05,020,002,2,2,1,2,0,0,0,0,000,6
53,05,020,003,2,2,1,1,0,0,0,0,000,6
53,05,020,004,2,2,1,1,0,0,0,0,000,6
53,05,020,005,2,2,1,1,0,0,0,0,000,6
53,05,020,006,2,2,1,2,0,0,0,0,000,6
53,05,020,007,2,2,1,2,0,0,0,0,000,6
53,05,020,008,2,2,1,3,0,0,0,0,000,6
53,05,020,009,2,2,1,1,0,0,0,0,000,6
53,05,020,010,2,2,1,1,0,0,0,0,000,6
53,05,020,011,2,2,1,1,0,0,0,0,000,6
53,05,020,012,2,2,1,1,0,0,0,0,000,6
53,05,020,013,2,2,1,2,0,0,0,0,000,6
53,05,020,014,2,2,2,2,0,1,0,1,000,6
53,05,020,015,2,2,2,2,0,1,0,1,000,6
53,05,020,016,2,2,2,2,0,1,0,1,000,6
53,05,020,017,2,2,1,3,0,0,0,0,000,6
53,05,020,018,2,2,1,2,0,0,0,0,000,6
53,05,020,019,2,2,1,2,0,0,0,0,000,6
53,05,020,020,2,2,1,1,0,1,0,1,000,6
53,05,020,021,2,2,1,1,0,1,0,1,000,6
53,05,020,022,2,2,2,1,0,0,0,0,000,6
53,05,020,023,2,2,1,2,0,0,0,0,000,6
53,05,020,024,2,2,1,1,0,0,0,0,000,6
53,05,020,025,2,2,1,2,0,0,0,0,000,6
53,05,020,026,2,2,1,3,0,0,0,0,000,6
53,05,020,027,2,2,1,2,0,0,0,0,000,6
53,05,020,028,2,2,1,3,0,0,0,0,000,6
53,05,020,029,2,2,1,2,0,0,0,0,000,6
53,05,020,030,2,2,1,2,0,0,0,0,000,6
53,05,020,031,2,2,1,2,0,0,0,0,000,6
53,05,020,032,2,2,1,1,0,0,0,0,000,6
53,05,020,033,2,2,1,2,0,0,0,0,000,6
53,05,020,034,2,2,1,2,0,0,0,0,000,6
53,05,020,035,2,2,1,1,0,0,0,0,000,6
53,05,020,036,2,2,1,2,0,0,0,0,000,6
53,05,020,037,2,2,1,2,0,0,0,0,000,6
53,05,020,038,2,2,1,2,0,0,0,0,000,6
53,05,030,001,2,2,1,2,0,0,0,0,000,6
53,05,030,002,2,2,1,2,0,0,0,0,000,6
53,05,030,003,2,2,1,2,0,0,0,0,000,6
53,05,030,004,2,2,1,2,0,0,0,0,000,6
53,05,030,005,2,2,1,2,0,0,0,0,000,6
53,05,030,006,2,2,1,2,0,0,0,0,000,6
53,05,030,007,2,2,1,2,0,0,0,0,000,6
53,05,030,008,2,2,1,2,0,0,0,0,000,6
53,05,030,009,2,2,1,2,0,0,0,0,000,6
53,05,030,010,2,2,1,2,0,1,0,1,000,6
53,05,030,011,2,2,1,1,0,0,0,0,000,6
53,05,030,012,2,2,1,2,0,0,0,0,000,6
53,05,030,013,2,2,1,2,0,0,0,0,000,6
53,05,030,014,2,2,1,2,0,0,0,0,000,6
53,05,030,015,2,2,1,2,0,0,0,0,000,6
53,05,030,016,2,2,1,3,0,0,0,0,000,6
53,05,030,017,2,2,1,3,0,0,0,0,000,6
53,05,030,018,2,2,1,2,0,0,0,0,000,6
53,05,030,019,2,2,1,2,0,0,0,0,000,6
53,05,030,020,2,2,1,2,0,0,0,0,000,6
53,05,030,021,2,2,1,2,0,0,0,0,000,6
53,05,030,022,2,2,1,2,0,0,0,0,000,6
53,05,030,023,2,2,1,2,0,0,0,0,000,6
53,05,030,024,2,2,1,2,0,0,0,0,000,6
53,05,040,001,2,2,1,2,0,0,0,0,000,6
53,05,040,002,2,2,1,3,0,0,0,0,000,6
53,05,040,003,2,2,1,1,0,1,0,1,000,6
53,05,040,004,2,2,1,3,0,0,0,0,000,6
53,05,040,005,2,2,1,3,0,0,0,0,000,6
53,05,040,006,2,2,1,2,0,0,0,0,000,6
53,05,040,007,2,2,1,2,0,0,0,0,000,6
53,05,040,008,2,2,1,2,0,0,0,0,000,6
53,05,040,009,2,2,1,2,0,0,0,0,000,6
53,05,040,010,2,2,1,2,0,0,0,0,000,6
53,05,040,011,2,2,1,3,0,0,0,0,000,6
53,05,040,012,2,2,1,2,0,0,0,0,000,6
53,05,040,013,2,2,1,2,0,0,0,0,000,6
53,05,040,014,2,2,1,2,0,0,0,0,000,6
53,05,040,015,2,2,1,1,0,0,0,0,000,6
53,05,050,001,2,2,1,3,0,0,0,0,000,6
53,05,050,002,2,2,1,2,0,0,0,0,000,6
53,05,050,003,2,2,1,2,0,0,0,0,000,6
53,05,050,004,2,2,1,2,0,1,0,1,000,6
53,05,050,005,2,2,1,2,0,0,0,0,000,6
53,05,050,006,2,2,1,2,0,0,0,0,000,6
53,05,050,007,2,2,1,1,0,0,0,0,000,6
53,05,050,008,2,2,1,2,0,0,0,0,000,6
53,05,050,009,2,2,1,3,0,0,0,0,000,6
53,05,050,010,2,2,1,2,0,0,0,0,000,6
53,05,050,011,2,2,1,2,0,0,0,0,000,6
53,05,050,012,2,2,1,2,0,0,0,0,000,6
53,05,050,013,2,3,1,2,0,0,0,0,000,6
53,05,050,014,2,2,1,3,0,1,0,1,000,6
53,05,050,015,2,2,1,2,0,0,0,0,000,6
53,05,050,016,2,2,1,2,0,0,0,0,000,6
53,06,010,001,2,2,1,2,0,0,0,0,000,6
53,06,010,002,2,2,1,2,0,0,0,0,000,6
53,06,010,003,2,2,1,2,0,0,0,0,000,6
53,06,010,004,2,2,1,2,0,0,0,0,000,6
53,06,010,005,2,2,1,2,0,0,0,0,000,6
53,06,010,006,2,2,1,2,1,1,1,1,000,6
53,06,010,007,2,3,1,2,0,0,0,0,000,6
53,06,010,008,2,2,1,2,0,0,0,0,000,6
53,06,010,009,2,2,1,2,0,0,0,0,000,6
53,06,010,010,2,2,1,2,0,0,0,0,000,6
53,06,010,011,2,2,1,2,0,0,0,0,000,6
53,06,010,012,2,2,1,3,0,0,0,0,000,6
53,06,010,013,2,2,1,2,0,0,0,0,000,6
53,06,010,014,2,2,1,2,0,0,0,0,000,6
53,06,010,015,2,3,1,1,0,0,0,0,000,6
53,06,010,016,2,2,1,2,0,0,0,0,000,6
53,06,010,017,2,2,1,2,0,0,0,0,000,6
53,06,010,018,2,2,1,2,0,0,0,0,000,6
53,06,010,019,2,2,1,2,0,0,0,0,000,6
53,06,020,001,2,2,2,2,0,0,0,0,000,6
53,06,020,002,2,2,1,2,0,0,0,0,000,6
53,06,020,003,2,2,1,3,0,1,0,1,000,6
53,06,020,004,2,2,1,2,0,0,0,0,000,6
53,06,020,005,2,2,1,2,0,0,0,0,000,6
53,06,020,006,2,2,1,2,0,0,0,0,000,6
53,06,020,007,2,2,1,2,0,0,0,0,000,6
53,06,020,008,2,2,1,2,0,0,0,0,000,6
53,06,020,009,2,2,1,2,0,1,0,1,000,6
53,06,020,010,2,2,1,2,0,0,0,0,000,6
53,06,020,011,2,2,1,2,0,0,0,0,000,6
53,06,030,001,2,2,1,1,0,0,0,0,000,6
53,06,030,002,2,2,1,2,0,1,0,1,000,6
53,06,030,003,2,2,1,2,0,0,0,0,000,6
53,06,030,004,2,2,2,3,0,0,0,0,000,6
53,06,030,005,2,2,1,2,0,0,0,0,000,6
53,06,030,006,2,2,1,2,0,1,0,1,000,6
53,06,030,007,2,2,1,2,0,0,0,0,000,6
53,06,030,008,2,2,1,2,0,1,0,1,000,6
53,06,030,009,2,2,1,2,0,0,0,0,000,6
53,06,030,010,2,2,1,3,0,1,0,1,000,6
53,06,030,011,2,2,1,2,0,0,0,0,000,6
53,06,040,001,2,1,1,3,0,0,0,0,000,6
53,06,040,002,2,2,1,2,0,0,0,0,000,6
53,06,040,003,2,2,1,3,0,0,0,0,000,6
53,06,040,004,2,2,1,2,0,0,0,0,000,6
53,06,040,005,2,2,2,2,0,0,0,0,000,6
53,06,040,006,2,2,1,3,0,1,0,1,000,6
53,06,040,007,2,2,1,2,0,0,0,0,000,6
53,06,040,008,2,2,1,2,0,0,0,0,000,6
53,06,040,009,2,2,1,3,0,1,0,1,000,6
53,06,040,010,2,2,1,2,0,0,0,0,000,6
53,06,040,011,2,1,1,2,0,0,0,0,000,6
53,06,040,012,2,2,1,2,0,0,0,0,000,6
53,06,050,001,2,2,1,2,0,0,0,0,000,6
53,06,050,002,2,2,1,2,0,0,0,0,000,6
53,06,050,003,2,2,1,2,0,0,0,1,000,6
53,06,050,004,2,2,1,2,0,0,0,0,000,6
53,06,050,005,2,2,1,2,0,0,0,0,000,6
53,06,050,006,2,2,1,2,0,0,0,0,000,6
53,06,050,007,2,2,1,2,0,0,0,0,000,6
53,06,050,008,2,2,1,2,0,0,0,0,000,6
53,06,050,009,2,2,1,2,0,0,0,0,000,6
53,06,050,010,2,2,1,2,0,0,0,0,000,6
53,06,050,011,2,2,1,2,0,0,0,0,000,6
53,06,050,012,2,2,1,2,0,0,0,0,000,6
53,06,060,001,2,2,1,2,0,0,0,0,000,6
53,06,060,002,2,2,1,2,0,0,0,0,000,6
53,06,060,003,2,2,1,2,0,0,0,0,000,6
53,06,060,004,2,2,1,2,0,1,0,1,000,6
53,06,060,005,1,2,2,2,0,3,0,3,000,6
53,06,060,006,2,2,1,2,0,0,0,0,000,6
53,06,060,007,2,2,1,2,0,0,0,0,000,6
53,06,060,008,2,2,1,2,1,2,1,2,000,6
53,07,010,001,2,2,1,2,0,0,0,0,000,6
53,07,010,002,2,2,1,2,0,1,0,1,000,6
53,07,010,003,2,2,1,3,0,0,0,0,000,6
53,07,010,004,2,2,2,2,0,0,0,0,000,6
53,07,010,005,2,2,1,2,0,0,0,0,000,6
53,07,010,006,2,2,1,2,0,0,0,0,000,6
53,07,010,007,2,2,1,2,0,0,0,0,000,6
53,07,010,008,2,2,1,1,0,1,0,1,000,6
53,07,010,009,2,2,1,3,1,0,1,0,000,6
53,07,010,010,2,2,1,3,0,0,0,0,000,6
53,07,010,011,2,2,1,3,0,0,0,0,000,6
53,07,020,001,2,2,1,2,0,0,0,0,000,6
53,07,020,002,2,2,1,2,0,0,0,0,000,6
53,07,020,003,2,2,1,2,0,0,0,0,000,6
53,07,020,004,2,2,1,2,0,0,0,0,000,6
53,07,020,005,2,2,1,2,0,1,0,1,000,6
53,07,020,006,2,2,1,2,0,2,0,2,000,6
53,07,020,007,2,2,1,2,0,1,0,1,000,6
53,07,020,008,2,2,1,2,0,1,0,1,000,6
53,07,020,009,2,2,1,2,0,1,0,1,000,6
53,07,030,001,2,2,1,2,0,1,0,1,000,6
53,07,030,002,2,2,1,2,0,0,0,0,000,6
53,07,030,003,2,2,1,2,0,0,0,0,000,6
